area_sqft,bedrooms,bathrooms,floors,age_years,location_score,price
3880,4,1,2,3,9.42,25817588
1487,1,2,2,12,9.24,11810086
4771,1,1,2,37,1.25,23440170
3639,4,4,3,11,9.8,25127326
848,2,2,2,8,4.42,7393574
4387,3,1,1,14,8.97,26423067
372,4,3,2,20,4.97,5537506
498,3,4,1,14,4.8,6591790
3501,5,4,2,48,1.1,18710921
2081,4,3,2,4,1.47,13046752
871,2,1,1,4,7.04,8482368
1090,5,4,2,24,9.44,10343091
1938,4,1,1,23,3.02,11341066
2131,1,3,1,36,1.85,11312696
2155,4,2,1,30,2.92,12708017
1474,1,4,2,45,2.91,8382362
4040,1,4,2,33,3.64,22121203
3577,4,1,1,40,1.85,19087103
478,4,4,2,13,3.12,5843304
2544,1,2,3,26,9.29,17292374
4386,3,3,1,46,9.01,25613892
1034,5,4,1,3,3.85,9767676
1098,2,3,3,22,9.97,10110677
1087,4,1,3,37,3.69,7052952
3095,5,2,1,45,7.5,18512493
4604,5,4,3,4,6.8,29741060
4888,3,3,1,26,1.58,26606844
3384,5,2,2,42,4.08,18709561
3218,4,3,3,13,9.56,22003899
1031,5,1,1,6,1.46,7389889
1429,4,2,1,45,2.57,7787917
3746,4,2,1,44,9.74,23180701
1905,1,1,3,17,1.36,9934806
4078,3,1,2,31,5.02,22983909
3045,2,4,2,1,9.27,21051766
3470,1,1,3,40,9.49,21094487
4989,2,1,1,42,9.81,28315464
3233,4,3,1,19,5.33,20545155
1515,1,2,1,28,1.78,8256061
624,5,3,3,42,7.95,7726770
2150,5,1,3,25,7.38,15211242
1790,2,4,1,37,6.22,11675003
1193,4,3,1,0,8.99,12618910
1690,2,3,1,4,9.2,13820126
3689,3,2,3,13,7.15,22991529
4539,5,2,3,24,2.01,24800817
4779,1,2,2,47,1.86,23807991
2563,1,4,1,8,4.68,14696799
3732,1,4,1,29,3.63,20194166
2671,5,1,2,18,2.2,16001042
3386,4,1,1,39,6.5,19556988
4612,5,2,2,7,7.15,28161299
1815,5,3,3,15,7.28,14571384
3217,1,2,2,49,2.58,16950833
2652,5,1,2,7,3.75,16710050
1467,1,3,3,22,2.79,9633649
410,4,1,1,8,6.41,6254391
4627,3,4,2,31,6.1,26787279
3955,1,2,2,36,5.53,22691693
4093,2,2,1,33,3.66,22394260
2055,3,3,2,45,3.13,12205423
1877,4,2,3,17,9.01,14486706
1596,3,1,2,44,1.44,8211811
4074,1,1,1,43,6.91,21594926
2520,4,4,1,14,1.18,14718410
1272,2,1,2,14,2.74,8457272
1330,1,3,1,28,3.61,7896687
2893,1,1,1,22,8.98,18223509
4292,4,4,2,22,2.24,23828374
4913,4,4,2,0,9.44,31214125
1213,3,2,1,21,8.34,10636603
2481,2,3,2,6,7.11,17245505
3497,3,1,3,44,4.71,19428183
1762,3,4,2,31,9.15,14082826
2678,1,1,1,27,5.75,14562156
3754,4,4,3,49,4.34,20990984
3853,1,2,1,31,6.27,21961895
1607,2,4,1,32,3.09,8695413
1489,3,2,3,42,3.46,9843087
987,2,3,2,12,9.27,9892585
4961,4,1,1,27,8.15,28426673
1507,4,1,2,8,5.62,11966798
2194,5,2,2,47,4.75,12833087
2111,2,3,3,42,8.27,14587911
3483,1,2,1,2,6.14,21131213
4097,2,4,3,16,4.74,24640115
1944,3,2,3,33,5.64,13191935
4268,4,3,1,31,3.09,23537048
3016,4,4,1,8,2.82,18117725
490,2,1,3,40,9.9,7029148
1635,2,1,3,47,9.73,10708874
3406,2,1,3,0,4.79,20526461
678,3,3,1,48,5.64,5829784
4782,3,3,1,41,8.44,26652898
4129,1,3,3,19,7.53,23946371
915,2,3,1,4,1.9,6893890
2630,1,3,1,39,4.37,14636650
2054,5,4,1,44,3.25,11376450
763,3,2,2,20,9.93,9453246
1266,4,1,2,4,7.74,11350039
4567,5,3,3,3,1.43,26660774
3458,4,1,2,7,9.1,22406705
3924,5,3,3,24,9.35,25018484
989,1,1,3,6,4.0,7846291
2922,1,2,1,36,6.78,16950614
2512,3,1,3,41,7.14,15752939
682,4,1,3,31,7.57,7599604
2556,5,3,3,16,7.24,17346685
4110,2,4,3,27,6.04,24060984
3803,2,4,1,5,9.58,24563996
1712,3,1,1,41,5.61,10701976
1883,4,4,3,47,2.0,10655144
671,2,2,2,41,1.72,3819235
910,3,2,2,35,1.17,6341866
415,3,4,3,1,4.85,6024693
746,4,4,1,30,3.46,6039188
1691,2,2,3,0,9.06,12860048
3624,2,4,3,2,8.8,23620950
1640,2,4,1,12,8.54,12512779
4810,1,3,2,30,8.81,28747676
3239,2,3,3,28,3.68,18253645
3999,5,4,1,43,4.84,22528752
1373,1,4,1,32,3.81,8862903
3869,1,3,3,9,1.77,20917222
3450,1,3,1,37,9.32,21062383
1905,1,4,3,8,6.54,14158456
4957,3,3,2,0,2.19,28745158
2594,5,2,3,43,2.85,15083722
3962,4,1,2,36,5.06,21314155
4782,2,2,1,31,1.47,25167503
1283,1,3,3,32,3.45,9633753
651,4,2,1,1,7.33,8372613
2024,3,1,3,45,9.28,13632500
2251,4,3,1,1,9.36,17154750
1579,1,2,2,4,5.68,10649572
2207,5,2,3,9,3.81,15142492
1324,4,1,1,37,9.29,10261498
845,1,3,3,36,8.08,7673762
4474,1,4,3,1,6.28,27064041
2681,2,3,2,40,8.51,17758523
1188,2,1,1,41,5.13,7191027
1405,5,1,3,39,2.01,7907869
2849,2,1,3,24,9.44,18713128
2290,5,1,3,37,5.81,14524989
4298,3,4,3,36,7.26,26179673
4075,3,3,3,17,4.53,24203173
3112,2,3,1,26,2.22,16931825
1220,3,2,3,19,3.45,9290586
4945,4,4,3,49,1.39,26338578
2361,4,4,3,33,1.79,13350378
4787,4,2,1,43,2.84,25396280
3939,3,2,3,7,6.05,25124689
3465,4,3,3,3,9.94,23157871
4735,5,3,2,29,8.59,28185104
2944,1,3,2,35,1.77,15276597
1345,2,4,3,8,8.58,12365118
3856,5,4,3,40,5.83,23025137
2981,4,2,2,11,6.94,19635099
3499,1,1,1,13,2.17,18763541
1238,2,1,1,34,4.56,7920545
741,5,1,2,5,8.96,10246701
2850,2,1,3,46,4.83,16486882
4525,3,1,2,22,2.14,24823030
896,4,3,1,3,3.8,8907030
1805,5,2,2,0,2.99,12964651
1161,5,1,1,8,7.18,11935499
2940,1,1,3,47,9.2,16759703
4031,1,1,3,8,7.6,24372325
1851,1,3,3,43,8.59,12769488
3536,2,1,1,45,8.25,20217184
2036,4,2,2,14,1.13,12889071
1749,2,3,3,23,2.12,10514696
564,4,3,1,47,4.81,5489310
2959,5,4,3,7,2.01,18562182
3021,2,4,2,27,7.61,18808720
1762,2,3,3,41,1.63,9309210
4552,2,1,1,45,4.75,24004937
1745,3,1,1,16,4.53,11191627
2598,4,1,3,34,5.89,14567944
3225,4,1,3,30,6.66,18700429
1932,2,4,1,3,9.52,15122565
2674,3,2,3,47,3.44,14474834
812,2,3,3,13,6.99,8983692
515,4,1,3,24,1.32,4429940
3631,5,4,2,45,1.01,19477200
2472,3,2,2,47,1.23,12234499
3453,3,3,2,39,5.04,21060325
2006,2,3,3,49,6.0,12138769
2406,5,3,1,6,1.06,15375685
1867,4,1,3,30,4.57,12026072
2508,1,3,3,34,1.37,13532338
2631,4,1,2,37,6.88,15546259
2453,4,2,1,19,6.68,16433117
1428,5,4,2,15,8.06,12764289
3810,3,4,1,21,5.92,22776191
4623,4,4,3,35,6.61,27506799
3953,3,3,3,18,3.51,21926465
2665,5,4,3,1,1.77,16998137
3221,5,2,1,3,7.64,20527485
4867,2,1,2,33,6.51,26757644
1379,1,4,2,6,9.44,12820090
3811,5,1,2,46,9.9,23709933
3041,5,1,1,48,8.63,18497329
3320,3,4,1,13,9.87,22352156
528,5,4,3,42,6.83,6339470
470,4,4,2,31,1.83,4354522
594,2,3,1,16,1.81,5299936
4584,2,4,2,36,8.26,27481150
725,4,3,2,13,3.13,7186491
1218,5,2,1,16,1.55,8426709
3553,1,1,1,31,5.25,20341454
798,5,2,3,1,3.83,8615325
3109,2,4,3,38,6.29,18377579
1125,1,1,3,3,6.4,9417507
4079,3,4,2,39,7.13,23584353
2158,3,4,2,29,6.19,14686802
2418,5,1,3,29,4.43,15219875
445,5,2,2,32,1.21,3917058
4865,1,4,2,41,9.15,27545554
3877,1,1,2,0,3.94,23250514
492,5,2,2,32,5.56,5715430
4188,2,3,1,35,6.01,24021039
351,3,2,1,48,3.83,2336379
2710,1,2,3,30,3.78,15480781
2120,2,1,3,36,3.35,11577945
3264,5,2,2,13,3.19,19918756
2821,4,3,2,5,1.27,16561509
2169,1,3,1,6,9.62,15354238
2868,4,4,2,39,6.36,17255338
2167,2,3,2,23,1.97,11685849
3038,3,4,3,49,6.33,17561387
3569,2,3,2,3,3.09,21334727
3499,3,2,1,24,3.8,19386211
2879,2,4,2,2,8.21,19456742
4305,1,3,2,27,8.97,25627579
540,1,2,2,22,7.3,5066233
3740,4,2,2,35,9.39,23445644
4931,2,4,2,47,9.15,28130867
1707,2,1,1,12,5.96,11983493
3802,4,2,3,21,9.17,24127358
4338,5,2,2,24,5.9,25411744
382,2,1,3,42,1.94,2792196
4068,2,4,3,23,8.47,24914264
1250,2,3,1,42,2.18,7177999
910,5,3,3,36,3.84,7836980
4969,1,2,2,32,4.42,25916619
3905,4,1,2,13,8.27,24034864
4854,5,2,2,23,1.75,26105079
3583,3,4,2,21,5.0,21191758
2473,3,2,1,36,4.93,14569803
3784,5,3,3,22,6.24,22921043
1822,5,1,1,5,4.18,12477999
2901,1,4,3,18,6.19,17954498
2957,3,2,1,11,9.87,20585675
2459,4,3,1,25,1.64,13891235
2749,2,2,1,28,8.87,17590240
4130,2,3,2,13,3.78,23362732
421,1,1,2,16,5.19,4625489
4668,1,4,1,29,7.67,26375363
1617,3,2,3,6,9.19,12491230
4793,4,4,3,20,1.08,26025651
2818,4,1,2,0,6.96,19186508
1530,5,3,1,48,1.63,8684632
1433,1,1,2,37,5.73,9254752
1601,2,1,2,3,7.75,11817796
4334,2,4,2,45,2.53,22817985
2210,3,1,1,7,7.87,15322464
1805,2,2,1,17,3.79,10957020
3485,4,3,2,44,6.49,20682115
2216,4,1,1,7,6.92,15943919
3848,1,2,3,30,6.84,22699522
3057,3,3,3,30,1.17,16979764
2256,2,4,2,27,2.37,13025935
478,1,3,3,47,8.71,4638955
1196,5,4,2,36,9.46,11684799
1851,5,3,2,2,6.07,14596705
791,2,1,2,44,6.37,5441121
360,2,4,1,14,7.8,6376970
1377,2,4,1,3,4.65,9913106
3195,4,4,1,34,3.95,19180967
4460,2,1,1,33,7.91,25065404
3983,5,1,2,35,1.25,20613653
885,2,3,1,5,8.97,10257829
4260,3,3,3,3,4.97,24927784
4070,5,1,3,48,5.54,22802768
834,3,1,1,29,6.71,7220707
3762,5,4,3,38,3.47,20894673
4311,1,3,3,17,6.38,24905420
3698,5,3,1,21,7.24,22140913
2455,5,4,2,9,2.06,15533063
1304,3,4,2,48,5.68,7958011
2799,3,4,2,28,3.96,17124510
626,5,2,1,22,6.02,6673803
3006,5,2,2,3,1.19,17451959
301,4,1,2,18,7.68,5980171
1333,1,3,3,25,2.52,7394949
2781,1,4,2,6,7.2,18015086
424,2,4,1,12,7.92,7100772
1404,5,3,2,2,7.77,12225954
2999,5,2,3,39,8.36,19098245
2161,5,3,3,10,3.77,14444741
3220,5,1,3,15,9.7,20837025
428,1,2,3,19,1.21,2741503
737,3,3,2,22,5.33,6664538
2848,4,3,3,22,3.43,17380376
3429,3,1,3,31,7.66,21396128
1521,3,3,3,40,8.25,11343380
1201,1,2,2,41,8.4,8868057
3468,4,4,1,37,3.67,19984518
4786,5,4,3,2,3.47,28679268
4218,1,4,3,7,7.09,25290182
1367,1,2,3,37,9.35,10085048
326,4,3,2,39,3.29,3878908
847,2,3,2,13,9.2,9511558
2968,1,3,3,7,6.32,18969658
866,3,3,1,10,7.64,8722846
1003,3,4,3,41,4.96,8410672
4580,5,2,1,41,8.26,26302589
3440,1,1,1,42,9.73,20087353
1890,5,2,2,32,2.54,12269226
4994,1,3,2,14,4.47,27818672
1105,4,3,2,36,8.76,9798253
4091,1,2,1,13,2.59,22337105
1657,2,2,1,25,4.72,10251445
3525,3,4,1,7,2.5,20578321
3918,4,3,2,48,6.84,22895215
2426,3,2,2,3,3.14,15804844
2760,5,3,2,35,4.43,17519841
845,4,2,3,17,5.42,7722914
3028,2,3,1,26,3.67,17816895
4034,3,2,1,18,7.12,24369349
2862,1,3,3,2,2.0,17400824
2379,1,1,1,8,8.92,15546529
2941,1,4,1,38,5.33,16310998
3414,4,1,3,1,6.16,21949342
2226,2,4,1,8,6.6,15772913
916,2,4,2,5,1.54,6931384
3944,2,2,3,37,7.81,22758038
1503,3,1,1,27,9.51,11188043
2059,4,4,2,47,5.68,12766529
2865,1,3,1,33,4.52,15841733
3474,3,2,3,28,8.06,21255783
3381,2,2,2,47,7.48,18896911
2930,1,3,1,2,6.86,19804685
3461,4,3,3,15,9.69,23691354
4621,5,4,1,43,6.24,26733669
969,2,3,1,34,3.24,6864108
3468,2,2,2,10,1.22,19417303
2421,2,3,1,42,5.08,15004464
4378,2,1,3,22,6.87,24885455
4451,1,2,3,29,2.55,22333472
1019,4,3,2,47,1.23,5394334
2900,3,2,2,4,9.18,19135303
3898,1,4,1,7,3.72,21762338
4969,4,1,3,42,5.19,26865899
966,3,4,2,42,1.82,5886621
583,2,1,1,49,4.43,4221194
4203,4,3,1,9,4.81,25774159
3865,2,2,3,27,9.12,23720716
2534,4,3,3,35,8.79,16576295
4893,5,4,1,9,2.7,27791429
1765,2,2,3,13,6.0,12378209
429,2,3,1,37,7.58,4963369
2360,2,3,1,36,3.63,12629116
3972,1,2,3,46,4.55,21672043
2794,3,2,2,4,9.86,19042645
1292,2,4,1,5,7.84,11130574
2421,2,1,3,29,4.93,14444872
2884,1,1,1,18,5.81,17079933
4496,1,2,1,48,6.63,23878886
2523,5,1,1,13,5.49,16664225
4822,4,4,3,10,4.7,27907940
3488,2,1,3,45,4.23,18581808
3537,4,2,3,4,2.52,20393828
4436,1,4,2,44,9.76,25344114
4824,1,2,1,30,1.82,25185808
643,5,4,2,43,6.41,6613582
4761,3,4,1,31,9.64,28367577
2576,1,2,3,23,4.37,14882156
3501,2,3,1,9,3.27,19876318
1188,5,2,1,12,9.6,11741012
2343,3,4,1,46,8.22,16172195
1641,5,2,2,12,6.9,12357903
4020,1,2,3,35,6.51,22114065
3183,3,4,3,21,4.24,18738968
4512,4,1,1,8,6.77,25805216
2715,3,4,3,18,7.53,18276291
1417,2,2,2,6,1.29,8991340
4563,4,4,2,14,2.06,25422496
3301,4,4,3,16,3.84,20515969
2038,2,1,2,45,3.91,10876013
1664,4,3,2,13,9.1,13824231
3008,1,2,3,40,7.16,17634985
1224,3,2,3,47,4.36,7582562
451,3,1,1,1,8.28,8116108
885,2,4,1,13,3.91,7189572
1212,1,3,2,3,9.92,11903163
2621,4,2,3,2,8.03,18729998
795,3,3,2,2,8.28,9473536
4095,3,3,3,10,3.35,24200341
2448,3,4,2,4,2.31,15308358
856,3,4,2,47,4.51,6207067
1852,5,4,2,28,4.01,12688172
2420,2,2,1,27,7.93,15276665
3385,4,3,3,22,2.57,19849744
3804,4,3,2,29,5.75,23224249
456,2,2,1,22,6.65,5062661
1034,1,1,2,40,4.47,5937404
4954,2,4,2,21,2.81,26522928
3576,3,2,3,42,9.06,22558064
454,3,4,2,11,2.25,5421781
1296,2,3,3,26,3.73,8178255
2594,2,2,1,39,7.81,15046139
4926,4,1,1,45,6.45,27325061
3205,4,4,2,48,7.58,20622977
1477,5,3,1,14,8.28,12716313
453,5,3,3,46,9.06,5898997
4487,3,1,3,22,3.74,24060825
2016,5,1,1,43,5.27,12209016
3502,5,4,3,40,7.19,20935712
3157,1,3,3,43,8.15,18618095
1086,2,1,2,18,6.2,8867881
4668,4,2,2,43,5.62,25970620
4572,5,1,3,10,7.23,28122446
4067,4,2,1,37,4.44,22636772
3178,5,3,3,39,9.04,20969793
942,5,4,2,42,2.91,6747497
4962,3,3,1,2,8.96,30494406
965,1,3,3,15,6.79,9291809
3726,2,3,1,31,6.41,21890442
4083,2,3,1,37,5.23,21876451
4001,3,4,1,8,2.39,22508479
1369,3,1,3,40,8.78,9769369
2649,2,4,2,37,1.47,14082129
4803,2,4,1,4,3.43,25592092
1512,1,4,1,0,1.99,10401090
1452,5,4,3,34,1.96,9120684
2811,1,1,2,34,4.51,14566157
443,2,3,2,11,2.44,5716324
2789,5,1,3,35,6.23,16976596
3528,2,1,1,20,6.64,19882407
4882,1,3,3,47,8.94,27197820
3505,1,1,2,42,3.7,18991600
4543,1,4,1,7,3.78,23953649
3442,5,4,1,26,3.22,20645167
3604,4,3,2,8,8.04,22550281
1657,4,3,1,27,4.85,11559274
3013,2,3,3,29,5.97,17592909
4485,5,4,2,13,4.37,26637881
1657,3,3,2,22,2.41,10196895
4594,4,1,1,28,1.92,24544406
4933,5,1,2,25,8.81,29725226
3492,5,2,3,21,3.39,20866546
600,4,2,2,14,9.47,8121971
1023,5,3,1,8,9.53,11411545
3310,5,2,2,25,5.31,20587172
367,4,4,1,16,9.63,7417793
4136,1,4,1,8,1.26,22617514
4293,2,1,3,2,1.82,23276261
2806,3,1,2,15,3.19,16598333
1837,2,2,3,12,2.88,11365971
697,1,2,3,25,3.27,5088517
3657,1,4,2,16,5.07,21405571
1463,5,1,3,31,1.57,9141418
855,2,2,3,23,6.0,7267245
3961,1,4,1,35,3.79,22149024
2051,2,1,3,21,1.64,11127410
3241,1,4,2,8,7.78,20019477
2957,3,4,1,21,6.88,18201826
3095,1,1,3,40,8.14,17669336
2629,2,4,3,49,9.45,16826531
2259,5,2,2,45,6.27,15152174
1901,2,4,3,19,8.08,14326395
3093,4,2,2,2,2.79,18747319
1780,2,3,3,35,4.69,10823069
1402,3,3,3,32,5.77,10747370
3576,3,3,2,17,5.87,21125190
1599,3,4,1,35,7.47,10785629
4179,1,3,2,9,8.16,24961896
1835,3,3,1,35,7.0,12101429
377,2,4,1,20,1.43,3793937
3131,5,1,2,24,4.16,19016380
3710,3,4,2,48,6.15,21367568
3021,2,2,3,39,5.57,16212329
3927,1,4,3,8,1.4,21843982
1832,1,1,1,47,9.83,11910096
537,5,3,3,26,9.6,8471607
2296,5,4,2,14,7.96,16299155
3727,2,3,1,31,1.5,19317915
577,5,2,3,47,4.87,5102108
3389,5,1,3,43,4.69,19762806
823,1,3,2,49,6.02,5780939
4575,2,3,2,38,1.5,23223752
4518,5,3,3,15,4.81,25891902
3422,2,3,1,27,7.82,20051110
4875,3,4,1,5,9.98,30745332
2097,1,1,2,5,6.36,12960557
2431,1,1,2,37,9.47,14404486
1115,1,3,2,46,9.99,9345891
2994,4,1,3,1,4.91,19546448
742,2,3,3,40,7.02,5979186
3440,3,2,2,39,2.92,18370214
442,5,2,1,6,5.28,7288512
4587,3,2,2,26,1.71,24431414
1710,2,1,2,27,1.26,9473112
4773,1,3,1,15,9.04,29017206
834,4,4,1,46,8.73,8914827
2016,2,4,1,8,3.81,13255081
3664,2,2,1,14,5.11,22021234
1332,5,2,3,33,5.44,10468732
3642,3,1,3,19,5.69,21338548
1710,3,4,2,13,2.21,11466014
4800,5,1,3,10,7.98,28435432
1472,4,2,2,29,4.13,10241741
1188,1,3,2,2,1.29,7779327
3638,1,3,1,1,7.09,22112483
4817,4,3,1,49,8.47,27975054
1941,5,2,3,13,9.26,15085484
771,2,1,3,28,7.07,7207058
3240,3,3,3,4,2.72,19992035
846,2,4,3,43,6.31,6713228
3897,3,4,1,45,9.21,23345242
3125,2,2,1,5,4.16,18296216
4023,5,4,3,7,9.58,26371713
663,5,4,2,38,1.88,5141603
2466,4,2,1,38,7.55,17271527
3609,2,1,1,43,2.08,19067775
845,2,3,1,28,8.19,7676487
3540,4,2,1,38,1.88,18726739
2236,4,4,3,43,3.93,13336995
1262,5,3,3,26,7.99,10594533
3305,5,3,2,15,5.14,20349560
4106,2,3,1,26,8.94,24405681
1182,5,2,3,38,4.62,7461991
4140,5,3,3,39,9.95,25621401
1170,2,1,1,0,1.17,8119851
4911,4,4,3,44,7.26,29169336
3285,2,2,3,32,9.24,20730001
1165,1,2,3,49,5.82,6897198
4609,2,3,2,38,9.9,26603648
3503,1,4,3,26,7.37,21168098
3197,2,3,1,16,4.87,18999604
2544,1,3,1,14,5.64,15762753
318,1,2,1,21,8.9,6028545
941,2,1,3,18,9.62,9617191
3383,5,4,2,27,6.0,21302833
629,3,4,3,22,3.76,6364337
1165,5,4,1,35,3.15,7940187
1073,1,4,2,48,5.29,6156638
4787,2,1,2,38,3.67,25036576
2654,2,2,3,47,4.79,14457766
3638,2,1,1,48,8.51,20963189
3818,2,3,3,19,5.25,22097033
3242,3,2,1,46,6.77,19147817
2867,4,1,2,8,1.81,17180651
1974,1,4,3,22,7.86,14796647
2983,3,4,2,44,5.35,18141279
3680,5,2,1,6,4.25,22717532
1039,4,1,2,30,6.5,7921966
1845,4,2,2,10,1.92,11671620
4864,2,4,2,39,4.73,26110382
2559,3,1,3,16,8.3,17420194
1435,5,4,1,35,3.36,9944580
1173,2,2,2,25,9.23,9949641
4855,2,2,2,35,6.43,27195398
2600,1,2,2,17,5.87,15668708
1051,4,2,2,30,4.6,6846236
1153,5,2,1,48,7.68,9096441
4032,4,3,1,34,6.08,23202913
2583,3,2,3,40,8.17,16495695
1629,1,2,1,27,3.99,10131288
777,2,4,1,25,7.32,7497424
3026,1,2,2,5,9.49,19565931
3391,2,1,3,33,3.52,18167271
4530,1,2,3,27,9.83,27589997
4805,2,3,2,43,4.69,25970294
1569,4,2,3,46,1.35,9217145
4481,4,4,1,8,4.22,26101734
2903,4,1,3,28,2.35,16772251
1769,4,1,2,33,3.74,11374465
677,1,2,3,11,1.86,4460898
1980,2,2,3,15,2.6,12287449
541,4,2,3,6,2.14,5909511
1219,1,2,2,30,1.39,6064414
369,2,4,1,32,3.67,3180679
4224,1,4,3,6,9.47,27678568
2386,4,1,1,2,9.54,17781469
2307,3,2,1,19,8.62,16614894
1100,1,4,1,4,1.11,7863357
3079,4,4,3,2,1.25,18771009
1055,5,1,1,46,1.09,5254307
2295,2,1,3,37,4.3,13419908
1621,4,3,3,14,9.82,14087571
2630,5,4,3,34,9.07,18409918
409,1,1,1,22,3.25,3531874
1316,1,4,3,32,4.69,9083435
4165,5,4,2,1,8.42,27515281
324,5,2,2,35,7.83,5248649
3138,2,2,2,20,2.19,17717596
1037,1,2,3,13,1.97,7340221
479,5,2,2,13,5.89,6904488
531,3,4,3,41,1.92,4325061
2217,3,3,3,10,8.43,17128513
642,5,3,3,3,3.28,7845768
4872,2,3,1,46,2.69,24412349
2923,1,4,2,29,2.67,15863751
754,3,3,3,35,1.41,4939284
4684,5,4,2,19,6.78,27987123
4925,5,1,2,15,2.48,26673117
2576,4,3,1,33,3.1,15390600
895,5,4,2,44,7.76,8083647
4174,2,1,3,7,1.52,23490862
4830,3,2,3,44,2.82,24519513
4797,4,1,2,19,2.34,26560233
2969,3,1,2,20,1.04,16588772
2435,3,3,1,39,5.85,14830722
4264,2,2,3,29,2.71,22776038
1865,5,2,2,35,6.7,12949207
608,2,3,2,4,5.52,7057189
642,5,1,3,20,7.01,7894886
735,4,4,2,37,9.83,8467119
476,2,3,1,22,2.98,4305818
438,2,1,2,18,6.99,5854317
493,1,4,2,9,8.5,7327708
3557,2,3,1,26,9.62,21739013
3535,1,3,1,34,6.6,19771965
1242,5,2,1,12,2.18,8994013
4920,5,2,3,8,1.48,26777790
4179,5,2,2,16,3.51,24126972
3413,1,4,2,30,9.35,21290689
3262,5,3,1,41,5.83,19296298
1253,3,2,3,43,6.21,9077514
1602,2,2,1,44,6.5,10161215
3681,1,3,2,23,3.99,20977723
3180,5,4,3,41,2.63,18231324
2487,3,2,3,18,9.59,18588207
845,2,1,2,48,7.8,6560305
2227,2,4,3,29,5.6,14655969
4452,5,2,3,4,4.39,26573414
304,3,1,1,7,5.34,5074076
3781,1,2,3,36,1.3,18801850
3553,5,4,1,46,3.23,19656430
1662,2,3,3,35,3.26,9599238
2120,2,3,1,24,5.01,13828064
2963,2,4,1,44,3.13,16007923
3238,5,2,3,48,2.67,17993044
1573,4,4,1,4,7.89,12598195
3626,4,1,2,32,9.04,21533737
3959,4,2,2,21,1.6,21626529
3245,3,4,3,46,2.89,17020932
3318,5,3,3,41,7.96,19362267
1431,2,4,3,24,8.34,12041357
2936,3,2,2,42,5.5,17042095
3329,4,4,3,49,7.25,19646998
3319,1,3,3,28,1.7,17786615
4677,3,1,1,44,8.65,27313434
3459,3,4,3,29,8.49,21426685
553,5,4,2,47,7.24,6867635
628,3,1,2,29,9.25,7062345
2891,5,4,3,43,1.43,15818426
3130,1,3,2,45,3.08,15705070
3344,2,1,1,30,4.26,18445187
1720,2,3,1,33,2.43,10175059
3701,4,3,3,27,8.33,23392271
3192,4,3,3,9,7.81,21275577
954,1,2,1,3,7.96,8830218
1059,2,1,1,32,3.62,7458191
2098,4,2,3,16,7.86,15104729
3271,3,2,2,10,2.11,18515915
4811,5,4,3,6,1.96,27007550
3726,4,1,3,16,6.26,23559810
554,1,4,3,27,1.44,3198793
4123,2,2,3,16,9.45,26020179
2176,1,4,3,40,3.96,12813611
3057,5,3,3,9,5.29,19760704
2924,5,2,3,25,8.32,19661799
4421,1,3,2,5,4.6,25627881
3304,4,1,3,16,4.88,21155737
4816,4,4,1,15,4.13,28512014
4034,2,2,3,38,4.17,22257126
1544,2,1,2,25,5.21,10280540
1308,3,3,1,3,9.51,12677328
4614,3,4,3,19,9.42,28655580
1810,2,4,3,48,5.91,11541954
2259,3,2,1,40,5.1,12959870
2808,1,4,3,10,8.27,18864089
2982,4,4,2,22,7.13,19851704
1289,3,3,3,32,8.93,10894544
4584,3,3,2,30,7.58,26997230
554,1,3,3,6,9.57,7890307
4463,5,1,1,21,8.98,27183627
4752,2,1,2,4,8.7,28022058
555,1,4,3,36,4.52,5228809
1307,5,1,3,0,4.48,10099290
2055,1,2,1,5,7.67,14683155
2871,4,3,1,44,1.75,14621045
4208,1,1,2,46,3.9,21125801
3297,1,4,2,3,9.39,21499674
3103,4,3,2,29,5.05,19114720
4065,2,1,3,29,3.43,21391509
4679,5,3,3,16,5.29,27668300
3683,3,1,2,23,3.6,20396202
398,2,4,3,30,7.91,5876161
496,1,1,1,27,8.66,6118025
2829,3,1,3,44,8.04,17147153
1177,4,1,2,42,2.34,6849393
2168,2,3,3,3,4.02,13991938
2965,5,1,1,38,2.93,15970729
1688,2,1,2,18,1.39,8995067
2715,2,1,2,23,7.65,16907346
869,3,3,2,6,4.86,9031497
2937,4,4,2,45,3.49,16720898
1365,4,4,3,47,3.77,8961632
721,2,4,1,8,2.22,5364800
3183,4,1,3,21,8.44,21148339
1504,3,3,3,1,2.3,11640806
844,3,4,2,26,4.04,6617653
4466,5,4,1,15,1.07,24469847
3939,4,4,3,4,4.93,25136232
1523,5,2,1,11,4.19,11484642
3472,1,3,1,25,7.47,21507429
1067,3,2,1,14,7.44,10150240
3957,2,1,1,2,1.35,20713728
954,3,4,3,8,2.04,8631423
2746,1,1,1,27,9.14,17251236
520,2,3,3,38,8.13,6113473
3966,4,1,1,35,4.51,21950346
4577,4,1,1,24,2.5,24695916
4702,3,4,3,40,3.35,24739941
2869,2,3,2,27,6.92,18455570
1313,2,1,3,46,9.51,9542210
2351,5,2,1,20,6.54,15765196
4285,1,4,3,28,1.24,22859788
4610,4,2,1,24,6.86,27718831
3319,3,4,3,29,9.5,21553166
3981,2,1,3,38,4.23,21546892
1743,4,4,3,10,9.4,15625646
4496,3,1,2,18,7.04,26579113
3310,4,2,3,10,2.71,19918540
872,3,1,3,24,2.31,4686921
1632,4,4,2,0,2.59,11847142
